"sequenceid","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets","link"
"ebe56044-9a66-4e2d-ba97-ba7a98799d9b","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:04 15:57:33""","""2018:07:04 15:58:19""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ebe56044-9a66-4e2d-ba97-ba7a98799d9b"
"dfa3bbfc-3147-40f6-9f19-6f2fa0d7eeaf","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 18:21:10""","""2018:06:25 18:22:40""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/dfa3bbfc-3147-40f6-9f19-6f2fa0d7eeaf"
"55ede765-0af3-4cf6-91e9-f96eacd2fb62","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:09 16:49:02""","""2018:07:09 16:50:45""","79","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/55ede765-0af3-4cf6-91e9-f96eacd2fb62"
"3406ccff-2c0d-4797-a89c-b0addcfa277a","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:22:26""","""2018:07:14 16:23:41""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3406ccff-2c0d-4797-a89c-b0addcfa277a"
"cd12cec2-15bc-44ff-997b-e4df4582a49f","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:07 17:26:30""","""2018:04:07 17:26:42""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cd12cec2-15bc-44ff-997b-e4df4582a49f"
"beb4c43d-70d9-4906-b1df-b63d6ab3fd15","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:18:48""","""2018:04:14 13:18:56""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/beb4c43d-70d9-4906-b1df-b63d6ab3fd15"
"cf1dfa78-a884-4505-bb24-900ca66403b9","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 16:09:55""","""2018:07:02 16:11:19""","90","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/cf1dfa78-a884-4505-bb24-900ca66403b9"
"2dcdd00e-f17c-4a99-8f45-8bb1b3800c4c","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:27 09:33:52""","""2018:04:27 09:34:02""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2dcdd00e-f17c-4a99-8f45-8bb1b3800c4c"
"80d2016f-1240-4276-9360-3275a2cb81a6","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior","false","true","false","""2018:03:29 09:14:56""","""2018:03:29 09:15:03""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/80d2016f-1240-4276-9360-3275a2cb81a6"
"7c765a8f-1b60-40e9-8224-533b698bba14","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:12:18""","""2018:04:14 13:12:24""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7c765a8f-1b60-40e9-8224-533b698bba14"
"eed68e6b-b327-4feb-91b2-64092b50f79b","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:14:36""","""2018:04:20 14:14:42""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/eed68e6b-b327-4feb-91b2-64092b50f79b"
"3706ffe1-1d42-4836-96bd-02284743e8d9","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:13:34""","""2018:04:20 14:13:41""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3706ffe1-1d42-4836-96bd-02284743e8d9"
"b173ae7d-6d93-4a76-a4c2-e9867e3a4d2b","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 09:38:50""","""2018:04:24 09:38:57""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b173ae7d-6d93-4a76-a4c2-e9867e3a4d2b"
"e49c0918-29c3-4d3c-8bee-2702b5041469","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:05 13:29:38""","""2018:05:05 13:29:44""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e49c0918-29c3-4d3c-8bee-2702b5041469"
"623a94f7-7c43-404a-b9f0-0f80487e3dc8","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:29:16""","""2018:05:26 12:29:23""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/623a94f7-7c43-404a-b9f0-0f80487e3dc8"
"f93c5f24-9bf0-4663-bef9-645c13b3e532","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:28 14:30:54""","""2018:06:28 14:31:05""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f93c5f24-9bf0-4663-bef9-645c13b3e532"
"4894d70d-336c-408b-8015-54e01fcb177e","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:03 08:14:20""","""2018:07:03 08:14:27""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/4894d70d-336c-408b-8015-54e01fcb177e"
"72cc16d0-3fde-45ae-a998-55cfd992235d","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:12:11""","""2018:07:12 18:12:17""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/72cc16d0-3fde-45ae-a998-55cfd992235d"
"968dbcf0-bd5d-4c72-bf4d-e82e7e149809","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:13:59""","""2018:04:14 13:15:45""","80","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/968dbcf0-bd5d-4c72-bf4d-e82e7e149809"
"2c896636-196f-4f97-b70f-ba6305f41ce1","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:40:10""","""2018:04:13 12:41:28""","60","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/2c896636-196f-4f97-b70f-ba6305f41ce1"
"06935f51-2262-4aa0-a055-ea3e0eeac828","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 09:40:33""","""2018:04:24 09:41:51""","50","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/06935f51-2262-4aa0-a055-ea3e0eeac828"
"f781ca59-d6db-4ed9-b4af-30e5a7f135b2","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:19 19:04:57""","""2018:07:19 19:05:02""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f781ca59-d6db-4ed9-b4af-30e5a7f135b2"
"ca015e3f-6f35-41b3-a6e9-d5bb5d0a8cb7","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:24 18:40:58""","""2018:07:24 18:41:03""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ca015e3f-6f35-41b3-a6e9-d5bb5d0a8cb7"
"5f636148-a6c3-4471-9710-27485031f5f1","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:14 13:12:56""","""2018:04:14 13:13:02""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5f636148-a6c3-4471-9710-27485031f5f1"
"9467fb1b-d11d-486c-8a61-ebd78fae1238","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 13:06:39""","""2018:04:19 13:06:45""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9467fb1b-d11d-486c-8a61-ebd78fae1238"
"e21dcde7-96ca-443b-af7a-d1019deefcbe","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 09:47:19""","""2018:04:24 09:47:26""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e21dcde7-96ca-443b-af7a-d1019deefcbe"
"b9bd75a0-613f-43cd-b3eb-1324ba076166","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:11 12:04:39""","""2018:05:11 12:07:12""","130","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/b9bd75a0-613f-43cd-b3eb-1324ba076166"
"de93178d-d43c-47b7-a7b9-0186820a9664","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 18:35:24""","""2018:07:02 18:35:30""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/de93178d-d43c-47b7-a7b9-0186820a9664"
"10d6124d-dc02-49d6-8123-bbf7a66f49f1","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 13:00:07""","""2018:04:19 13:00:13""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/10d6124d-dc02-49d6-8123-bbf7a66f49f1"
"23a9c6fb-7b62-4480-9d24-b6595696b6d6","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:00:47""","""2018:05:21 10:00:52""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/23a9c6fb-7b62-4480-9d24-b6595696b6d6"
"f5df2c9b-6b82-4ef6-b0fd-d1f067ac6c43","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 14:24:30""","""2018:06:29 14:24:36""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/f5df2c9b-6b82-4ef6-b0fd-d1f067ac6c43"
"e9a2c2f8-2538-407e-99c1-40df4865e3bc","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:17:42""","""2018:07:12 18:17:48""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e9a2c2f8-2538-407e-99c1-40df4865e3bc"
"5b4afe7e-e2f9-4635-b14a-d4b29e6afb42","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:01 17:05:54""","""2018:07:01 17:06:00""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5b4afe7e-e2f9-4635-b14a-d4b29e6afb42"
"d82cf240-b703-44c9-82e0-27e5b01748f1","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:02 16:01:22""","""2018:07:02 16:01:28""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/d82cf240-b703-44c9-82e0-27e5b01748f1"
"7da601d1-8fed-4d66-8da7-a01d1fb336b0","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:29 17:53:40""","""2018:06:29 17:53:45""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/7da601d1-8fed-4d66-8da7-a01d1fb336b0"
"58420c13-a47b-4741-be64-e73f2124716e","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:30:28""","""2018:07:12 18:30:43""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/58420c13-a47b-4741-be64-e73f2124716e"
"0badb70f-664c-44c5-ab6e-45f4555c01c5","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:24:17""","""2018:07:14 16:24:23""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0badb70f-664c-44c5-ab6e-45f4555c01c5"
"6ba5c2cf-ac6c-4fe5-8753-faf5fe918c39","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 11:59:46""","""2018:05:26 11:59:55""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/6ba5c2cf-ac6c-4fe5-8753-faf5fe918c39"
"0b781fa6-7cd6-456a-8d98-268f2a2c7d3a","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:31:02""","""2018:06:24 13:31:08""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0b781fa6-7cd6-456a-8d98-268f2a2c7d3a"
"334e1f41-0b88-42c8-bcb6-126cca1f197e","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:25 11:23:24""","""2018:04:25 11:23:31""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/334e1f41-0b88-42c8-bcb6-126cca1f197e"
"8e15782b-4fff-4bf8-b168-fb03cd769eea","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:24 13:44:57""","""2018:06:24 13:45:03""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8e15782b-4fff-4bf8-b168-fb03cd769eea"
"0cb18fdc-82d1-420c-800d-82b1a53718f1","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:14 16:00:38""","""2018:07:14 16:00:45""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0cb18fdc-82d1-420c-800d-82b1a53718f1"
"0499258d-007e-4273-9b51-adcf8d558c35","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 13:14:09""","""2018:04:19 13:14:19""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/0499258d-007e-4273-9b51-adcf8d558c35"
"8b7d8447-a913-4b39-b55f-e0393c827394","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:13 12:38:22""","""2018:04:13 12:38:45""","20","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8b7d8447-a913-4b39-b55f-e0393c827394"
"c4e53bd0-ef86-4e3d-888e-256c511fa987","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:20 14:22:10""","""2018:04:20 14:24:14""","110","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/c4e53bd0-ef86-4e3d-888e-256c511fa987"
"800af418-fd1e-4e15-9a56-bd651bfd1c99","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:27 10:11:46""","""2018:04:27 10:11:52""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/800af418-fd1e-4e15-9a56-bd651bfd1c99"
"9b8ebd15-e428-4a87-a690-f4ba9f1f5fd9","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:21 11:46:35""","""2018:04:21 11:46:41""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/9b8ebd15-e428-4a87-a690-f4ba9f1f5fd9"
"5e41a610-823c-4cc1-bf6f-a6f16e48bb31","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:07 17:23:55""","""2018:05:07 17:24:02""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/5e41a610-823c-4cc1-bf6f-a6f16e48bb31"
"3b3549f7-116e-4945-a506-5efbc999f060","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:12 13:15:54""","""2018:05:12 13:15:59""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/3b3549f7-116e-4945-a506-5efbc999f060"
"959f84cc-769e-4cbd-a760-2f38d44542f2","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:18 12:00:02""","""2018:05:18 12:00:12""","11","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/959f84cc-769e-4cbd-a760-2f38d44542f2"
"ccedcca5-93b4-4e0a-b6f6-aa77e35d3b6c","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:13:12""","""2018:05:21 10:13:19""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/ccedcca5-93b4-4e0a-b6f6-aa77e35d3b6c"
"a2dd7c4b-2a22-45dd-a71a-13de3b9f12aa","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 10:12:28""","""2018:05:21 10:12:34""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a2dd7c4b-2a22-45dd-a71a-13de3b9f12aa"
"a071d7a6-8f9e-4870-a9db-2aed587a6749","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:26 12:17:07""","""2018:05:26 12:17:12""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a071d7a6-8f9e-4870-a9db-2aed587a6749"
"94b2bdf9-986a-44f3-ae6a-ac3a67cb67b8","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:25 14:18:48""","""2018:06:25 14:18:55""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/94b2bdf9-986a-44f3-ae6a-ac3a67cb67b8"
"a12da2a2-ef0c-4eee-bd0b-989b5382fe01","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:06:04 12:41:59""","""2018:06:04 12:42:06""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/a12da2a2-ef0c-4eee-bd0b-989b5382fe01"
"e0d507c6-4fd2-4497-8de1-efefb060d510","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:01 17:09:14""","""2018:07:01 17:09:19""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/e0d507c6-4fd2-4497-8de1-efefb060d510"
"47b9bddc-a6fd-44c9-bc88-a0ab5d174312","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:13 13:52:23""","""2018:07:13 13:52:29""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/47b9bddc-a6fd-44c9-bc88-a0ab5d174312"
"06faf900-9078-4209-8f7e-93aba8e34d6e","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 09:56:16""","""2018:05:21 09:56:22""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/06faf900-9078-4209-8f7e-93aba8e34d6e"
"8c2fe3b6-f89d-4a6f-8305-135219f9df20","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:19 13:04:44""","""2018:04:19 13:04:50""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8c2fe3b6-f89d-4a6f-8305-135219f9df20"
"8b32fb9f-e9d5-4649-a361-483b16bf8134","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:04:24 10:08:13""","""2018:04:24 10:08:20""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/8b32fb9f-e9d5-4649-a361-483b16bf8134"
"53e5f2ac-7c14-4ed3-9a4d-25c14f27867a","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:05:21 09:59:09""","""2018:05:21 09:59:15""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/53e5f2ac-7c14-4ed3-9a4d-25c14f27867a"
"40820886-ca2a-4bec-8c1a-f88291bb9541","a9065953-7466-40d6-93a1-8128514d1c3a","CEBUS-02","Coiba National Park Tool Use","Max Planck Institute for Animal Behavior",,,,"""2018:07:12 18:06:10""","""2018:07:12 18:06:17""","10","https://www.agouti.eu/#/project/0e0508af-d3dc-4be6-9806-dbdba5ec3368/annotate/sequence/40820886-ca2a-4bec-8c1a-f88291bb9541"
